Name,latitude,longitude,website_url,Address,map_url,phone,County ,place_id,zipcode
CityWalk Apartments,33.7553204,-84.3812804,http://www.citywalkatl.com/,"171 Auburn Ave NE, Atlanta, GA 30303, USA",https://maps.google.com/?cid=17866135936503961321,(404) 521-3008,Fulton,ChIJh2xtLYYD9YgR6dYotPlD8fc,30392
Mattress Factory Lofts,33.7481796,-84.3778592,http://bradenfellman.com/apartments/mattressfactory/directions/,"300 M.L.K. Jr Dr SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=5437026410227976785,(404) 659-7988,Fulton,ChIJw-S7o40D9YgRUUoOqLYydEs,30392
AMLI Management Company,33.7605251,-84.3875815,http://www.amli.com/,"260 Peachtree St NW #1700, Atlanta, GA 30303, USA",https://maps.google.com/?cid=11885678990459077143,(770) 281-3300,Fulton,ChIJmy2YWWkV9YgRFwKjnBFq8qQ,30392
Intown Apartments & Lofts,33.7500474,-84.4032651,http://www.intownloftsapartments.net/,"170 Northside Dr SW, Atlanta, GA 30313, USA",https://maps.google.com/?cid=17813837182254618242,(404) 522-7598,Fulton,ChIJA4eHtHsD9YgRgpbuFol2N_c,30392
The Leonard,33.7466117,-84.377524,http://www.theleonardatl.com/,"301 Memorial Dr SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=12899958328969031369,(404) 335-0058,Fulton,ChIJszQjg5ID9YgRyW6K18DbBbM,30392
Mechanicsville Crossing,33.7410585,-84.4030372,http://www.mechanicsvilleliving.com/mechanicsville-crossing/,"555 McDaniel St SW, Atlanta, GA 30312, USA",https://maps.google.com/?cid=607718717924981950,(404) 577-2833,Fulton,ChIJs5lzwHMD9YgRvjxGQfQMbwg,30392
The Office Apartments,33.7615621,-84.3824349,http://www.theofficeapts.com/,"250 Piedmont Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=12065875066972825263,(404) 331-0830,Fulton,ChIJ_cF78HYE9YgRr2YoF3KZcqc,30392
The Residences at CityCenter Apartments,33.7560118,-84.4049388,http://www.residencescitycenter.com/,"55 Maple St NW, Atlanta, GA 30314, USA",https://maps.google.com/?cid=18284674205173640177,(855) 696-4500,Fulton,ChIJwwpL5nwD9YgR8WsfMVA2wP0,30392
Columbia Tower,33.7441328,-84.3835755,http://www.columbiares.com/,"380 Martin St SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=15102496714645835888,(404) 230-7556,Fulton,ChIJC8Sr-ZAD9YgRcBD42b7YltE,30392
Artist Square,33.7468065,-84.4048732,http://www.artistsquareapartments.com/,"23 Larkin Pl SW, Atlanta, GA 30313, USA",https://maps.google.com/?cid=18438952959315292404,(404) 584-6556,Fulton,ChIJH8AvfnAD9YgR9DAg0gVS5P8,30392
Mechanicsville Station,33.7405823,-84.4047843,http://www.mechanicsvilleliving.com/mechanicsville-station/,"520 Fulton St SW, Atlanta, GA 30312, USA",https://maps.google.com/?cid=14116791562787060809,(404) 584-6600,Fulton,ChIJeZUORXID9YgRSXwn5CHr6MM,30392
Camden Vantage Apartments,33.7583827,-84.374713,https://www.camdenliving.com/atlanta-ga-apartments/camden-vantage,"180 Jackson St NE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=4722543043608145761,(404) 221-0360,Fulton,ChIJE-SougoE9YgRYW_BhuDXiUE,30392
GE Tower Loft Apartments,33.7378293,-84.4038414,http://www.getower.com/,"490 Glenn St SW, Atlanta, GA 30312, USA",https://maps.google.com/?cid=3996868624093265990,(404) 653-0988,Fulton,ChIJGZzOPHMD9YgRRsD7WNa6dzc,30392
Century Skyline Apartments,33.764897,-84.382617,http://www.centuryskylineapts.com/,"396 Piedmont Ave NE, Atlanta, GA 30308, USA",https://maps.google.com/?cid=12788643559395134012,(855) 434-8045,Fulton,ChIJW753I3EE9YgRPIrVZI9jerE,30392
Auburn Glenn Apartments,33.7529404,-84.3718154,http://www.auburnglenn.com/,"49 Boulevard SE, Atlanta, GA 30312, USA",https://maps.google.com/?cid=3534022338702106168,(404) 584-1300,Fulton,ChIJR6o3b_QD9YgROF6izpdeCzE,30392
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,30394
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,30394
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,30394
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,30394
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,30394
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,30396
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,30396
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,30396
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,30396
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,30396
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,30398
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,30398
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,30398
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,30398
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,30398
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,31106
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,31106
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,31106
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,31106
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,31106
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,31107
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,31107
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,31107
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,31107
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,31107
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,31126
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,31126
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,31126
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,31126
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,31126
Village On the Green,33.6847498,-84.4949565,http://www.villageapthomes.com/,"2975 Continental Colony Pkwy SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=14437232872708257878,(404) 586-4123,Fulton,ChIJmVmXNQ889YgRVjheVc5aW8g,31131
Cascade Glen Apartments,33.6936168,-84.5150166,http://www.jamcoproperties.com/property/23/Cascade-Glen-Apartments,"3901 Campbellton Rd SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=5654914687531212353,(888) 653-9485,Fulton,ChIJzfign-Yd9YgRQd5vgfJKek4,31131
Alta Coventry Station,33.682096,-84.5013703,http://www.altacoventrystation.com/,"3378 Greenbriar Pkwy SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=1214435513102433155,(866) 683-8951,Fulton,ChIJ-fR4NPMd9YgRg_sWMaqK2hA,31131
Southwood Vista Apartment Homes,33.696463,-84.51927,http://www.southwoodvista.com/,"2100, Southwood Cir, Atlanta, GA 30331, USA",https://maps.google.com/?cid=14241152970188117835,(404) 220-8013,Fulton,ChIJ55XD8uAd9YgRS9cPbCy9osU,31131
Park at Greenbriar,33.6841941,-84.492206,http://rjamesproperties.com/properties/greenbriar/,"3000 Continental Colony Pkwy SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=13812078364417554823,(404) 349-3688,Fulton,ChIJr-AV544d9YgRh3n3yBdcrr8,31131
Hidden Village Apartments,33.7080352,-84.487465,http://www.hiddenvillageatlanta.com/,"3041 Landrum Dr SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=16421043176132928282,(404) 349-9440,Fulton,ChIJBRQCZq8d9YgRGmPBKsRD4-M,31131
Hidden Crest Apartments,33.6685345,-84.4944807,http://www.hiddencreste.com/,"3200 Stone Rd SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=4207955217489231292,(404) 349-4220,Fulton,ChIJh8rlNHHi9IgRvH0ywfmoZTo,31131
Westwood Glen Apartments,33.7205263,-84.5097117,http://www.westwoodglen.com/,"1225 Fairburn Rd SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=11030503966687631345,(404) 344-5110,Fulton,ChIJRcSawDIc9YgR8Rf0Y-o4FJk,31131
Ansley At Princeton Lakes,33.660603,-84.5082341,http://ansleyatprincetonlakes.com/,"3871 Redwine Rd, Atlanta, GA 30344, USA",https://maps.google.com/?cid=6528516848132146202,(404) 629-9700,Fulton,ChIJy0PIAhHi9IgRGsQR23vzmVo,31131
The Landings at Princeton Lakes,33.659062,-84.508373,http://www.landingsprincetonlakes.com/,"3725 Princeton Lakes Pkwy, Atlanta, GA 30331, USA",https://maps.google.com/?cid=14923867160167699467,(404) 418-8624,Fulton,ChIJy3Jf5xDi9IgRC9TptBw6HM8,31131
Ashley Cascade,33.7184412,-84.5233904,http://www.ashleycascade.com,"1371 Kimberly Way SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=15872011233816495880,(866) 791-2924,Fulton,ChIJkTEAv38e9YgRCEekph-2RNw,31131
Cascade Oaks,33.7232447,-84.5112532,http://www.cascadeoaksapts.com/,"3820 Old Cascade Rd SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=4416410884117292632,(404) 476-4648,Fulton,ChIJrWrn7S0c9YgRWOb6yUw-Sj0,31131
Meridian at Redwine,33.660284,-84.504143,http://www.themeridianatl.com/,"3755 Redwine Rd, Atlanta, GA 30344, USA",https://maps.google.com/?cid=17428350949882302447,(404) 346-3464,Fulton,ChIJMzkcAxPi9IgR74-TfNnw3fE,31131
Walton Lakes Apartments,33.6678887,-84.5432309,http://www.waltoncommunities.com/,"4687 N Camp Creek Pkwy SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=14211457578299317604,(404) 645-7400,Fulton,ChIJj6mqAN3h9IgRZF0QN189OcU,31131
Retreat At Marketplace Apartments,33.661118,-84.523466,http://www.retreat-at-marketplace.com/,"3390 Fairburn Rd SW, Atlanta, GA 30331, USA",https://maps.google.com/?cid=9381749127316227685,(404) 596-4153,Fulton,ChIJFYXhNfbh9IgRZcaD6R-rMoI,31131
R James Properties Inc,33.7021439,-84.475087,http://rjamesproperties.com/,"2640 Campbellton Rd SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=3336289215740405941,(404) 349-0877,Fulton,ChIJ35uhTAkd9YgRtWgshF3hTC4,31131
Stonetree Apartments,33.6661898,-84.4682787,http://www.jamcoproperties.com/contact_leasing/21/Stonetree-Apartments,"2414 Stone Rd, East Point, GA 30344, USA",https://maps.google.com/?cid=646956761529912021,(888) 656-0342,Fulton,ChIJsewkYZvi9IgR1QoHNL9z-gg,31131
The Preserve at Bent Creek,33.7001453,-84.465594,http://www.preserveatbentcreek.com/,"1994 Bent Creek Way SW, Atlanta, GA 30311, USA",https://maps.google.com/?cid=18400193346531204209,(404) 344-5388,Fulton,ChIJTd-uAxEd9YgRcZx_OlyeWv8,31131
Dodson Courtyard Apartments,33.666798,-84.472547,http://rjamesproperties.com/properties/dodson-courtyard/,"3250 Dodson Drive Connector, East Point, GA 30344, USA",https://maps.google.com/?cid=8256735549094424828,(404) 767-5322,Fulton,ChIJVZQbfITi9IgR_PAcYDzRlXI,31131
Regency Park Apartments,33.6527384,-84.4954911,http://www.regencypark-campcreek.com/,"3200 Desert Dr, Atlanta, GA 30344, USA",https://maps.google.com/?cid=5327037399989395159,(404) 762-6679,Fulton,ChIJR4sUoELi9IgR156Wm0pw7Uk,31131
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,31139
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,31139
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,31139
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,31139
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,31139
Amber Chase Apartments,33.4447632,-84.1640949,http://www.amber-chase.com/,"570 McDonough Pkwy, McDonough, GA 30253, USA",https://maps.google.com/?cid=11180133796938014941,(678) 432-0087,Fulton,ChIJYTNGLkha9IgR3WDUE3TQJ5s,31150
Wesley Kensington Apartment Homes,33.6800298,-84.0993495,http://www.wesleykensington.com/,"100 Wesley Kensington Cir, Lithonia, GA 30038, USA",https://maps.google.com/?cid=9334757358536315003,(770) 783-3503,Fulton,ChIJY1VVVSWt9YgRe1AFJFy4i4E,31150
Porterdale Mill Lofts,33.5708838,-83.8955873,http://www.porterdalemill.com/,"1109 Main St, Porterdale, GA 30014, USA",https://maps.google.com/?cid=492085203183021633,(770) 786-8283,Fulton,ChIJszVrjc419IgRQS7zluI81AY,31150
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,31156
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,31156
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,31156
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,31156
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,31156
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,31192
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,31192
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,31192
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,31192
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,31192
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,31193
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,31193
CoHo,33.8152131,-84.3972627,http://www.cohoatl.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11728503318743094972,(855) 269-9069,Fulton,ChIJWfvt5QcF9YgRvBaszKADxKI,31193
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,31193
The Monroe,33.813823,-84.395875,http://www.themonroeatlanta.com/,"222 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=15341591521696264969,(404) 228-2947,Fulton,ChIJ--OyBKgF9YgRCbPZqzRI6NQ,31193
Colonial Homes Apartments,33.815173,-84.39656,http://colonialhomesatlanta.com/,"177 N Colonial Homes Cir NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=540179703910819448,(404) 355-0580,Fulton,ChIJ4eCNIKgF9YgReOZ6JpQafwc,31195
Wesley Townsend Apartments,33.8136609,-84.3943458,http://www.wesleytownsend.com/,"200 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=11238894613604940430,(678) 359-4463,Fulton,ChIJKzR9b6gF9YgRjjr51xqT-Js,31195
The Jane Atlanta,33.8133327,-84.3950883,http://www.thejaneatlanta.com/,"214 Colonial Homes Dr NW, Atlanta, GA 30309, USA",https://maps.google.com/?cid=17325145995230280959,(888) 218-0798,Fulton,ChIJO9W-D6gF9YgR_3x7d31Ib_A,31195
